Instance,Income
128159,90615.71978380907
128160,39648.64748799821
128161,35756.18441388225
128162,659047.8926153325
128163,10602.089031916425
128164,111530.5160115829
128165,48732.12886697298
128166,53013.06692429244
128167,426925.0576781443
128168,38846.19012065614
128169,176175.54241902306
128170,106514.33451133681
128171,39674.067120339256
128172,41537.63772695429
128173,181970.6006715711
128174,72007.62395850936
128175,39514.53232569066
128176,83480.36227093393
128177,232506.74818903377
128178,152643.13225821688
128179,57851.986253868636
128180,33726.30319238993
128181,32208.083788085114
128182,236482.34310810955
128183,159960.70808260373
128184,55046.03452499458
128185,38379.78280181683
128186,32340.18557813885
128187,27171.291711210895
128188,37439.72714835098
128189,253027.93674139673
128190,465948.2146368314
128191,38353.3287447769
128192,55297.994237528175
128193,48553.485206055295
128194,555693.2865790309
128195,30701.383779302665
128196,87111.00543904054
128197,30992.933123252602
128198,25693.348751994905
128199,28276.353689639756
128200,62842.2952852388
128201,39992.361495504054
128202,16146.19047183743
128203,67557.41945083177
128204,46803.812714857566
128205,305145.8220405946
128206,17761.106366414428
128207,77095.41197424741
128208,70473.8638785897
128209,21027.234592511944
128210,50252.43420384235
128211,67759.92628087998
128212,95393.99296160134
128213,636178.6095292222
128214,63545.25539666273
128215,33363.89653435915
128216,220679.12043055287
128217,76212.62125539356
128218,14119.247962868063
128219,251360.28460372952
128220,78620.76813813491
128221,105382.61758904498
128222,92708.33334359984
128223,23395.63571290218
128224,175098.30140667706
128225,31894.239726636883
128226,20871.21298480946
128227,97148.3256456852
128228,35878.327040025855
128229,12486.980161086749
128230,46068.01162231873
128231,480849.32950807264
128232,61760.97765072344
128233,70738.16934757755
128234,72183.56956584168
128235,454281.8991655049
128236,55749.120193286144
128237,57470.34150920351
128238,22382.573933322055
128239,65557.59362606527
128240,12724.399739844588
128241,19007.962764015036
128242,48807.44703755116
128243,82082.16192438948
128244,39305.32766829506
128245,47851.48663303111
128246,24227.87928722492
128247,109933.87593017273
128248,93244.15331581658
128249,426481.69821356883
128250,34471.699605760834
128251,41042.84292997021
128252,191605.45732486589
128253,500474.7924080024
128254,165250.21971032248
128255,21504.12819845977
128256,94149.99487472014
128257,22825.64178233425
128258,34016.49023380817
128259,67224.89157845611
128260,127874.23040199933
128261,120100.67928885561
128262,55499.841343920925
128263,57870.104833554025
128264,50276.87393661488
128265,47701.827166216644
128266,324991.74538213154
128267,57572.742596777054
128268,29237.102527100567
128269,51013.096478774925
128270,65849.53790767494
128271,100283.3606859217
128272,28171.542552795723
128273,59937.35377810287
128274,35102.76703853355
128275,60952.79054546834
128276,116057.67130153505
128277,28904.170833351105
128278,270399.15193092095
128279,64303.29799680578
128280,32343.984058128764
128281,19876.998127003073
128282,245437.8077534946
128283,28300.803820865065
128284,440859.04547454225
128285,178707.7040669202
128286,546220.4019619214
128287,217940.6548484472
128288,21094.98053018079
128289,84587.7624027399
128290,61292.76747436444
128291,158831.01381247106
128292,80086.48539754008
128293,45957.87204393716
128294,41546.607631633415
128295,50806.72601603799
128296,28221.1037266097
128297,29619.69975997892
128298,225975.23176287202
128299,93433.53481016659
128300,41386.60936357428
128301,52213.55673162717
128302,72552.95113670686
128303,569782.910225263
128304,21844.556524634674
128305,403090.14774675376
128306,38811.625385533305
128307,19219.323121870355
128308,51411.36823188081
128309,163182.49259596778
128310,44508.753769036244
128311,6849.054616843929
128312,28543.30369443515
128313,20441.48202926273
128314,26442.595728459422
128315,11537.148437219152
128316,90671.7478842374
128317,53417.03243319978
128318,40155.761297656914
128319,69523.88578342718
128320,83811.52441636438
128321,55718.140256672414
128322,235961.85721203976
128323,98069.52285723196
128324,250104.6156366026
128325,100087.30938927873
128326,515315.5298662066
128327,136206.96693647455
128328,64032.44229954687
128329,13240.3603443774
128330,44098.629301539826
128331,420466.8509896565
128332,149048.5173606811
128333,21987.604330658603
128334,37685.79138702527
128335,24254.744447246958
128336,30855.130612809888
128337,289825.661116651
128338,139494.40282853585
128339,217475.16438985494
128340,60513.488006931555
128341,82479.453951937
128342,23655.376669966936
128343,96110.68972662724
128344,111855.71801113315
128345,86855.35111311084
128346,42979.28755817459
128347,11406.40006709455
128348,145574.75558837524
128349,19647.01703878765
128350,67769.73992773899
128351,63558.18938862215
128352,115066.05227305318
128353,56346.028709864884
128354,43254.510633388636
128355,48382.507854392235
128356,95388.77801717143
128357,22519.132448750068
128358,36367.26593508879
128359,60578.37794641058
128360,100552.29713895953
128361,58400.17193283013
128362,222083.70094569118
128363,17411.74778683832
128364,11599.489767506895
128365,29642.540225509834
128366,35857.57969949984
128367,43795.4207955546
128368,335519.7466899498
128369,20966.472558579353
128370,107350.90125438535
128371,39881.08779225818
128372,20346.907979942032
128373,48649.02495532244
128374,429858.1773564953
128375,31181.179371487444
128376,34537.14191131853
128377,458455.2395004134
128378,176995.1457559857
128379,151554.07495572086
128380,37005.750011208416
128381,56988.77662193968
128382,153913.95427068675
128383,44375.30205135124
128384,33141.109723361296
128385,139326.80491249496
128386,93573.92660744421
128387,60302.096488377276
128388,43314.79555899836
128389,122669.90315818907
128390,68286.7554808505
128391,198897.42409820453
128392,24614.93248180614
128393,189563.83369876276
128394,48682.92749942163
128395,13743.672482573162
128396,45049.0312246523
128397,107152.0056099496
128398,196165.45856400157
128399,50910.09300172761
128400,43767.3325836592
128401,35664.82036116537
128402,74246.06370687403
128403,22903.582386511647
128404,125891.82783948914
128405,92536.80794337542
128406,166902.6724631407
128407,23170.61469239012
128408,49583.61468631987
128409,32083.729755284377
128410,97220.47354198337
128411,42833.38025154182
128412,51704.65710008045
128413,67825.15139398785
128414,209065.17197729507
128415,245750.91112754142
128416,82417.72992771534
128417,23942.538389287893
128418,41628.74685443412
128419,39217.15932534788
128420,32815.34742424434
128421,38490.99219873877
128422,132721.6224305709
128423,39535.93293447836
128424,62642.911349903705
128425,87355.47755053476
128426,463273.826309382
128427,38885.73077555366
128428,22475.800687086394
128429,56514.40790974188
128430,238079.67464286575
128431,62937.45930668342
128432,135652.82045165723
128433,128379.92382886665
128434,76972.53412973872
128435,69096.08168710335
128436,169403.45549863877
128437,48218.70839943726
128438,39078.13675047044
128439,44371.176197540604
128440,39239.972187429536
128441,17335.042365656787
128442,61291.31665036739
128443,71467.80112398427
128444,121492.69415421596
128445,73049.71164965843
128446,32978.76225159908
128447,883972.4616713952
128448,37277.37248709806
128449,88207.56320171045
128450,61917.45474406497
128451,11488.157781198737
128452,55771.0820037585
128453,158597.81391883336
128454,14460.395208319298
128455,20699.383339635577
128456,226662.4183456675
128457,41831.97364056052
128458,66149.01904380563
128459,71498.77402693761
128460,8861.208405310812
128461,37558.84730912814
128462,241016.63465961305
128463,312583.92879221705
128464,38130.69979143638
128465,98098.34301492345
128466,33588.541390460436
128467,97166.84764752745
128468,383388.0401536149
128469,183881.2904825993
128470,49048.46265550597
128471,18300.92955040449
128472,47516.10615654023
128473,35312.72655909669
128474,99025.66028357005
128475,122886.26199456224
128476,97456.19131486336
128477,26685.021573801612
128478,401681.7978037193
128479,60451.53491512819
128480,142812.86652206545
128481,33188.45126584023
128482,44809.77050689439
128483,213184.61831492148
128484,13862.162207610738
128485,89189.98077921446
128486,117327.67890080459
128487,95105.53296410773
128488,74972.51971305348
128489,30769.346639400035
128490,67481.78258638881
128491,274096.2169104816
128492,178304.53694615155
128493,42864.480199872116
128494,58476.25593603143
128495,547073.2233692587
128496,604371.4758777631
128497,140217.13707259338
128498,87313.70183556591
128499,588746.8950189457
128500,102633.24482231321
128501,72173.6974434863
128502,286079.3870095735
128503,98629.7632737195
128504,28803.871995852904
128505,71785.71345209383
128506,90529.54377472786
128507,526034.3473794853
128508,66740.52017922666
128509,349745.9963503952
128510,124663.7282590923
128511,27934.399396429475
128512,29791.849271971558
128513,280023.4857710737
128514,7179.991783881532
128515,64844.84815531735
128516,50357.317235839844
128517,168082.75326745195
128518,72118.79995554255
128519,192793.4388472553
128520,303984.10580512666
128521,271823.8695528619
128522,28242.90245082636
128523,75675.0620214107
128524,99616.44376582895
128525,57629.65332196181
128526,67332.85572905705
128527,67291.27643603108
128528,173326.63661076446
128529,184824.09043813415
128530,29650.604414239904
128531,71604.88115049468
128532,192616.46156233692
128533,118072.90377606904
128534,108327.18917823875
128535,104832.08693489725
128536,32937.25877287686
128537,9009.513243258363
128538,95954.49069921485
128539,69423.86443900428
128540,123790.26011669674
128541,4512.58931769552
128542,165761.93880592159
128543,240711.92883994398
128544,20951.474359482523
128545,123103.51335563346
128546,83480.69518688804
128547,89620.35417999794
128548,22992.235627226328
128549,65139.21088241269
128550,453382.13687339914
128551,43108.67992926806
128552,184998.3148740349
128553,37589.384198449945
128554,33983.17560924299
128555,39082.754178208794
128556,88917.6470712125
128557,137837.7768093954
128558,39820.837384815626
128559,38141.23641116973
128560,325557.9596899041
128561,36746.07589420889
128562,31916.491112411244
128563,20817.537211205454
128564,22922.021447265328
128565,40303.70905779094
128566,33930.103327658784
128567,94450.77843613665
128568,9250.300104389735
128569,10271.745546509446
128570,78853.88371909029
128571,195535.9515881853
128572,90564.4609932449
128573,22552.824891078333
128574,95096.47300882121
128575,133078.65388872253
128576,43362.22215104872
128577,164710.08739395507
128578,47134.69410073773
128579,198765.39916757515
128580,42138.48729692128
128581,31731.132320202953
128582,61086.75518911794
128583,47126.84751743381
128584,69235.46970680587
128585,130065.60006440234
128586,33554.24967477802
128587,124286.42607502537
128588,72398.72162824484
128589,108177.62993526948
128590,175962.1690566206
128591,30059.323493938355
128592,97440.10416424698
128593,120345.61903055526
128594,122820.58537005706
128595,45892.78050223296
128596,158214.02487061304
128597,55393.61193238918
128598,210064.2409465329
128599,33054.5784256224
128600,2520.4781674251058
128601,11052.144854185135
128602,28112.034434920704
128603,-4.258249490387189
128604,30095.005499027862
128605,123795.70772835775
128606,60290.539354148365
128607,8414.564669556652
128608,30842.50147902921
128609,49068.980932175975
128610,25352.20445695408
128611,46122.51016059765
128612,376685.69155164115
128613,10727.640554341582
128614,55112.69025250599
128615,54840.208658680596
128616,6496.621563193152
128617,50285.43781112905
128618,66346.7754133968
128619,298167.0017557879
128620,116819.51820327791
128621,19913.392999248495
128622,364312.6964935564
128623,159583.19851035552
128624,107779.04030968015
128625,45137.8805233023
128626,36199.143727136434
128627,174243.24910396733
128628,282864.11150181247
128629,8530.36890986555
128630,19481.925999094994
128631,62655.34746812565
128632,115834.77117252401
128633,115509.19037158866
128634,71935.36933882271
128635,40201.458722024785
128636,30343.247106888775
128637,24242.912391944083
128638,12546.058808476964
128639,25448.523431204194
128640,55172.282792447375
128641,50220.095980247555
128642,34980.36502141075
128643,100582.73463701202
128644,60006.31765898842
128645,202197.75660119604
128646,152304.93028908907
128647,33460.30291481363
128648,74984.38533776072
128649,95358.44885109454
128650,37106.26295891663
128651,21054.844160795605
128652,309005.75693910033
128653,4729.586186322627
128654,160243.95515812692
128655,31399.271270861158
128656,74348.10669929924
128657,37563.21884694227
128658,118982.4712649067
128659,96664.30548095935
128660,53803.90309986464
128661,50258.86018770178
128662,40758.1262790212
128663,42250.28939181418
128664,443135.0951832922
128665,495755.13772949745
128666,167505.81570909728
128667,367484.3959610711
128668,97801.73965141478
128669,37278.787219413825
128670,12553.697247175798
128671,208376.48095358282
128672,113170.80841773047
128673,76710.57847802641
128674,32900.613523263324
128675,50862.45687000901
128676,48479.83886061611
128677,851.0949169400111
128678,235911.33535515133
128679,208795.036959555
128680,111999.04966811812
128681,741112.3986041349
128682,123249.44253753105
128683,57728.35089384366
128684,34882.66083857168
128685,200040.87230491522
128686,67991.0807749069
128687,248892.630004356
128688,21669.70998205399
128689,7138.900568974728
128690,70725.98479601282
128691,516551.6822752069
128692,84574.77635857699
128693,50606.28243692551
128694,36294.568927550514
128695,170453.69232972976
128696,35674.02446659706
128697,162966.69480162187
128698,56640.498468999074
128699,85652.8275790716
128700,174799.23513265408
128701,13870.617732496466
128702,502940.7838688495
128703,10260.326783649594
128704,151101.51114583435
128705,48573.55181015685
128706,135339.75550090938
128707,109722.12704146116
128708,355104.8757816684
128709,28757.42497091549
128710,38824.8724514383
128711,163553.07270133024
128712,25242.239229968625
128713,44384.039882703626
128714,93369.04939750383
128715,35791.85083581847
128716,108713.64617662827
128717,22349.690480641875
128718,63770.022004492836
128719,27998.20176768496
128720,135681.4284530523
128721,81538.74540910248
128722,133800.65334293156
128723,14300.70683868007
128724,200941.18407732027
128725,353947.49579050584
128726,81901.64655104444
128727,38196.000984655024
128728,25660.67721193471
128729,80561.57252660023
128730,198582.88659032056
128731,30493.462406028753
128732,50039.03299394746
128733,126222.83280917906
128734,42836.98736530068
128735,29634.61728582164
128736,126313.84915030282
128737,143287.99330949943
128738,199189.36538247924
128739,42183.59905222545
128740,42892.06279865796
128741,202247.88259997134
128742,128392.12199345492
128743,31353.393357808545
128744,83586.94384965135
128745,69110.78029075441
128746,202781.26886703938
128747,209056.60150985952
128748,29972.542079432882
128749,206538.1446402647
128750,185613.25145915285
128751,698457.6968651892
128752,9431.066098257734
128753,260837.1520479264
128754,250555.1497940341
128755,77449.15360015833
128756,73880.67690235632
128757,93134.2524800606
128758,79069.52710960768
128759,101854.63080028952
128760,82308.52244610175
128761,50877.06697303227
128762,10123.321571113529
128763,206608.59830014504
128764,45140.52564745226
128765,126226.82388867132
128766,151880.10196580223
128767,37939.32814701823
128768,44989.90893094721
128769,32357.344646783
128770,61280.278291084214
128771,95698.06261031407
128772,44158.780734869935
128773,808181.3750534937
128774,59591.63049622809
128775,29446.45332972607
128776,42378.8602097542
128777,597883.1323369187
128778,66701.06881037964
128779,210203.4813800155
128780,368197.4958083286
128781,52069.86845274675
128782,171474.3572808336
128783,112817.20835605238
128784,62928.35439888509
128785,16001.588602104637
128786,113250.94516715273
128787,44545.29487444897
128788,254457.27667038122
128789,51103.52026572797
128790,57513.13381091821
128791,42017.15745500878
128792,56451.77308527308
128793,192993.80659120076
128794,251269.37210809448
128795,192349.40888151512
128796,74241.93193144281
128797,36541.58695997718
128798,129797.0851163431
128799,219339.85360979248
128800,124092.7903276255
128801,32942.61638861049
128802,167611.0859627607
128803,50730.15738232725
128804,9888.360386552797
128805,52554.164159535605
128806,78512.85482092683
128807,426093.29166634206
128808,48768.2249260131
128809,6180.78984283274
128810,297890.88205316983
128811,376397.8525047127
128812,27006.588790668127
128813,129439.82650350533
128814,332485.1829727442
128815,72188.33243545766
128816,34923.856736184534
128817,72567.58263092984
128818,124571.1568777547
128819,17949.601679691965
128820,85449.65962642123
128821,207398.92622554774
128822,601416.3958397406
128823,45683.071134881604
128824,174426.2432855114
128825,29738.240747507294
128826,32415.3779599768
128827,-5933.51687500454
128828,195904.69412405184
128829,65651.26748192371
128830,11295.137230284614
128831,108374.98960454424
128832,6601.552955306698
128833,98513.03694529747
128834,29958.33642207902
128835,112176.32235530381
128836,61697.78315943108
128837,14990.3426991735
128838,59878.62512171398
128839,48189.29344812994
128840,144051.91055307118
128841,58873.8849905197
128842,128631.01616250495
128843,56948.775246563804
128844,26888.437212405406
128845,62143.39932498112
128846,159019.83223171983
128847,21479.436743267805
128848,122855.39288750327
128849,327909.6314436797
128850,32786.52603048025
128851,66691.97549162668
128852,76105.94019875923
128853,30157.285364450094
128854,68072.95110242126
128855,214598.149114852
128856,55112.7454473237
128857,92402.82636238007
128858,28178.53621332706
128859,22064.685763153582
128860,182236.97166903628
128861,31336.270689063673
128862,47051.13579970166
128863,16536.82755744608
128864,387864.32405747083
128865,105886.40713206855
128866,140632.97278946918
128867,138712.06684746876
128868,46044.32132292268
128869,89587.19524979264
128870,44874.040424688304
128871,104954.68953658978
128872,25586.936628387786
128873,13879.97556917649
128874,147108.23302500765
128875,58502.43924505894
128876,57442.10127982212
128877,519108.64610207884
128878,22177.52090098963
128879,43854.09611097722
128880,13296.51766118158
128881,99339.34465137015
128882,621581.5696048136
128883,60042.51660625435
128884,37025.131628922725
128885,201535.66043374332
128886,60390.140892751835
128887,87668.70690938806
128888,69486.61890381531
128889,34286.536879705236
128890,28489.532733463126
128891,71178.63441901938
128892,35362.452433496765
128893,6656.14848776715
128894,43096.82082542715
128895,171012.25160850587
128896,38688.733069397735
128897,12316.389056573924
128898,27360.109602493223
128899,227228.7654069008
128900,42984.02875897009
128901,153228.4926690633
128902,45265.867796261424
128903,126974.14085796387
128904,747129.8567779604
128905,279428.047141761
128906,13646.6422173169
128907,182308.13221102717
128908,41678.13333457498
128909,51668.7403146845
128910,121899.67881974539
128911,66239.93444649587
128912,269579.1334021135
128913,71100.61403888426
128914,52512.80516804232
128915,110525.3874744355
128916,110411.58367822567
128917,65219.882253339965
128918,104981.47993651852
128919,106732.70416999592
128920,14289.70644587397
128921,313640.20801708504
128922,68014.27281214778
128923,32292.119305378663
128924,24032.558419085697
128925,92215.36828942716
128926,314232.2985267175
128927,271719.8961621133
128928,27119.15110503564
128929,24527.10858978524
128930,99085.5265277268
128931,37783.04482752094
128932,14186.74618582969
128933,159754.94397205216
128934,195612.93494715088
128935,63624.003917247675
128936,74124.2372818927
128937,12194.914985721512
128938,175441.15629117956
128939,605069.5640278553
128940,86134.5174522418
128941,112964.00859958411
128942,247417.11565570696
128943,36411.32716645374
128944,147321.34138309717
128945,23859.878245202366
128946,85616.27087939471
128947,40207.7704674139
128948,32730.855878271268
128949,364770.8075782704
128950,59439.827507511145
128951,97051.27657301555
128952,69623.83467576723
128953,115976.18422480032
128954,72524.93180116308
128955,163073.4923405247
128956,328939.9003708316
128957,47986.73523731751
128958,71189.1926700934
128959,72101.08022913242
128960,35743.94533012323
128961,12148.57641161778
128962,63961.38509412942
128963,44598.380623804434
128964,46791.734573838665
128965,49717.721818495134
128966,239912.20047286354
128967,62470.7096617424
128968,38038.87820517322
128969,360702.2740634463
128970,188374.408581604
128971,159508.02389873832
128972,90294.0420725718
128973,127556.56840169632
128974,344872.00600137434
128975,88816.38940269126
128976,28193.249975012808
128977,295399.06076754525
128978,203756.12984481407
128979,45069.5289353276
128980,23145.4730018361
128981,50419.29365165645
128982,122737.62043489171
128983,94095.27838417125
128984,857432.927907244
128985,102494.86459762255
128986,22743.836562364453
128987,59282.43278854304
128988,64162.1233392465
128989,8352.628695117186
128990,70884.73831696661
128991,44014.33686229292
128992,13719.356014409092
128993,36910.54290340258
128994,11954.560804482322
128995,119114.05306807674
128996,21890.854518474003
128997,47940.27695403816
128998,61647.7630142471
128999,137844.26183738085
129000,74860.78106220515
129001,149784.8378475455
129002,75827.99807002502
129003,23194.68031401961
129004,119468.71411724927
129005,161222.61170028127
129006,167609.80603828604
129007,32670.85911582104
129008,90251.33723972924
129009,121205.65945107132
129010,233390.06936174937
129011,2857.4335991414487
129012,10302.694178185327
129013,96435.68298531565
129014,67402.41126133726
129015,71030.23912537983
129016,311930.83998613834
129017,174375.41462173115
129018,69649.79923401258
129019,67501.76956360102
129020,78882.914643052
129021,52178.13805715122
129022,73289.05597563434
129023,57403.800099584456
129024,114776.77459405594
129025,962032.4412005703
129026,30698.26813523062
129027,169576.57501663762
129028,12940.126275120674
129029,491875.95317613665
129030,22644.437984656437
129031,403046.6649221341
129032,26590.980282050466
129033,37449.39857570727
129034,34073.722090931595
129035,106373.38744525994
129036,171122.71248321322
129037,197741.4127832428
129038,34383.01640257149
129039,37930.978508184126
129040,81149.26503711616
129041,9756.184810869188
129042,98613.16701228272
129043,668819.3510893648
129044,14965.356409327775
129045,33024.124323450145
129046,61526.449236581284
129047,38863.25406454075
129048,161997.3898950968
129049,22763.15464128599
129050,58814.752340251325
129051,65800.67479687708
129052,60577.72183698724
129053,49059.80411650553
129054,82660.57015233701
129055,961870.1396203759
129056,101163.63970175231
129057,145943.99399421003
129058,368507.1203571138
129059,66063.2864837406
129060,68427.58727217795
129061,30805.713281707984
129062,61376.10670736971
129063,56238.8460983976
129064,19253.80919955062
129065,43162.58344800435
129066,77347.30893997574
129067,165853.56224117713
129068,100786.41316778988
129069,57710.916517695674
129070,504810.1640572994
129071,30641.979795144172
129072,41957.398727566484
129073,32994.716074737385
129074,62084.00230582029
129075,22148.82401560158
129076,51262.55199489503
129077,46563.692636147476
129078,33320.91156377969
129079,87899.85090944322
129080,28450.096500907268
129081,36545.39739536542
129082,102666.95388905535
129083,58835.17524501006
129084,22091.156034879936
129085,73728.13536096315
129086,254712.9470762381
129087,43513.86229262487
129088,234380.88944044142
129089,10676.249968432234
129090,9991.46434793084
129091,52491.11542011383
129092,246799.76064632199
129093,65329.54732510314
129094,55874.6738520172
129095,327841.55651749094
129096,81847.52712299931
129097,323648.9524610067
129098,209573.91854121527
129099,67515.73309665816
129100,89620.88394048034
129101,69516.15120535146
129102,54989.20903221946
129103,183257.59218319308
129104,86086.7109191374
129105,418628.9922698345
129106,86423.83710372534
129107,32565.367535698766
129108,13074.65030592559
129109,156398.8664159351
129110,41438.570941112666
129111,57750.57682649587
129112,20716.75144744401
129113,91893.26265721244
129114,60079.46905937159
129115,15571.758852386482
129116,72975.72215720268
129117,111514.61509364206
129118,23675.734867920743
129119,99413.9301660956
129120,37102.43320794933
129121,360736.34769588645
129122,255296.0534230064
129123,96033.55150624363
129124,154251.56085610366
129125,54254.06415456677
129126,11004.939979086093
129127,91677.74032369032
129128,289802.32982039853
129129,65396.374690794095
129130,11785.661394020754
129131,153850.45014804296
129132,116042.10406577578
129133,331065.3498117477
129134,37013.039018371586
129135,86877.1236213789
129136,219559.434873892
129137,16644.994285125966
129138,92941.66649161374
129139,45239.335179614114
129140,215117.55654171403
129141,45683.37390327421
129142,34358.43429944488
129143,453353.88655637595
129144,78941.21119110622
129145,10276.993958206234
129146,224134.6643566363
129147,51240.761322835235
129148,63342.97939670245
129149,44868.12777641157
129150,110101.82922012232
129151,28736.496707453363
129152,63194.90700133872
129153,14266.181880448752
129154,30814.683953396696
129155,49835.08216293069
129156,35744.89569478728
129157,37303.67807289236
129158,80900.26692985265
129159,8998.259736987919
129160,38727.57613833651
129161,9176.310458499152
129162,76924.77652881313
129163,26111.46525270304
129164,44710.116768224114
129165,121324.96533561661
129166,25566.220768972496
129167,40814.58149109709
129168,200133.2074964004
129169,38307.20917077268
129170,17528.624173421027
129171,20445.688660604534
129172,33157.07282205628
129173,17871.830558880756
129174,46693.35463159627
129175,39279.350779111424
129176,64168.027464443425
129177,121691.82469570234
129178,80118.32439165555
129179,170310.23241287156
129180,1062436.8367231677
129181,208436.8373460795
129182,252599.77796813953
129183,64765.08928346571
129184,38107.48830671248
129185,91379.11534362049
129186,41291.73216154081
129187,255275.90899559017
129188,34631.54641114738
129189,50898.94181721952
129190,90847.03988907277
129191,48919.21595527794
129192,52272.32783370741
129193,57430.36475052847
129194,32930.92120319958
129195,309147.1839214982
129196,308342.5818294217
129197,54807.69743910235
129198,39319.64346153507
129199,259864.91198806406
129200,42529.8558482232
129201,41059.41052999332
129202,47948.3063839435
129203,39322.375671648624
129204,14677.836902418938
129205,227402.1281251378
129206,86628.43481005533
129207,67888.53518141717
129208,29857.634370888863
129209,70137.63680401334
129210,64322.105491136324
129211,550652.8274076487
129212,25176.088942976334
129213,167048.33316937843
129214,43384.127025368354
129215,126894.25181246597
129216,61699.43137950869
129217,73527.26994918205
129218,27641.226400521038
129219,128988.1334886548
129220,93253.7742524684
129221,52244.12624407855
129222,4965.273631250036
129223,86946.82785841954
129224,30744.551214727355
129225,398102.2885242647
129226,55574.62910349336
129227,87292.37826015225
129228,97428.61064067335
129229,59542.08228401017
129230,34906.192401209264
129231,79208.46081656686
129232,46187.43314123855
129233,34615.95878482586
129234,67528.8641243253
129235,49936.130911799555
129236,408108.64947626577
129237,7742.464925468705
129238,321003.837055863
129239,119179.0402010997
129240,34079.14240706971
129241,18929.695326249093
129242,87516.11885441175
129243,1462102.923103314
129244,140747.7124801416
129245,25345.633075845093
129246,78505.87494469839
129247,136123.03564483213
129248,56732.82605156256
129249,41540.42790490865
129250,59097.27993842343
129251,354740.28700545576
129252,10889.382480719802
129253,34444.39349293437
129254,277993.3975596565
129255,83784.96200224115
129256,24019.67365719115
129257,9284.165874584756
129258,136427.90321801652
129259,27547.195598452665
129260,9882.719623125296
129261,359766.3494238932
129262,31104.469900848697
129263,73325.51324600962
129264,17444.06980570478
129265,11268.342828678702
129266,33511.17428726338
129267,52907.8208077742
129268,68535.86911518652
129269,325628.1379669137
129270,47297.74641587409
129271,38966.91846359388
129272,110087.29527325266
129273,99878.17576731413
129274,186487.1418676175
129275,34142.796004834585
129276,64596.33244916551
129277,282576.32340074255
129278,814.2898914417278
129279,47324.80032258758
129280,128967.12706466152
129281,73630.75632982256
129282,76442.61127474128
129283,156814.95767875537
129284,41707.98607739989
129285,245066.46467349032
129286,147825.42549804013
129287,370673.78509057313
129288,139315.57640969078
129289,29822.626748109014
129290,126105.01268818112
129291,701584.8791139352
129292,106038.82586737502
129293,128982.21032427784
129294,34639.08731574267
129295,36948.83964563628
129296,187151.30909506636
129297,349743.612168765
129298,57068.5082851784
129299,28645.2324084933
129300,39932.028972333785
129301,130598.88123867524
129302,158198.0703271345
129303,45729.31202310278
129304,20280.89491751884
129305,38775.24127425031
129306,109861.91865480882
129307,24893.862959827446
129308,67023.74723791788
129309,17292.085530280576
129310,23216.938791402306
129311,135190.54679383212
129312,10123.92672569922
129313,215596.3718912541
129314,60675.09395196687
129315,210207.32928909274
129316,48877.00037024672
129317,43333.19951340497
129318,132184.25465682853
129319,304530.08423853567
129320,54028.213624223405
129321,166246.4810138235
129322,46990.66086136374
129323,-345.72223419414155
129324,37468.25196581778
129325,106691.86484567709
129326,66257.18479477007
129327,45213.0157183215
129328,16222.422933652362
129329,60235.13013199596
129330,48653.78928938815
129331,455313.92296714376
129332,209556.81667266547
129333,21820.11931179939
129334,85189.33069224675
129335,39201.9928086469
129336,101588.36363330299
129337,133648.07097268844
129338,243832.35445076195
129339,21592.607420892968
129340,67740.43702972267
129341,34443.40801980622
129342,117532.48697027151
129343,258814.15619930183
129344,155255.46960985824
129345,69931.6339071061
129346,76402.49897703229
129347,23520.522595370727
129348,336007.33479179407
129349,59954.43627781396
129350,43882.6112797261
129351,20897.88556995071
129352,39275.30289618058
129353,24089.9502630172
129354,68618.58951214248
129355,252349.5823538686
129356,89407.89888978428
129357,190542.96471069704
129358,96879.0664167873
129359,107538.83507195345
129360,86851.80453127765
129361,55354.28877550991
129362,119417.63538305207
129363,17141.130840637066
129364,38423.59528161217
129365,78662.19806187459
129366,207182.7560149656
129367,171641.08257633128
129368,28439.331374383535
129369,207939.42936249918
129370,52544.44521430136
129371,184046.2405648543
129372,24868.513255935504
129373,111542.59513474864
129374,205621.1684066471
129375,47734.42918261336
129376,33709.05742286882
129377,77416.63424351318
129378,510337.9727035767
129379,334571.92143270187
129380,21276.52681941763
129381,500407.77842248307
129382,47567.79900921825
129383,118889.73179703238
129384,277232.1138635442
129385,126262.49642205764
129386,212163.4422758468
129387,95251.7620251596
129388,33873.17921029571
129389,71362.01051527513
129390,4408.20611539592
129391,60170.95188759809
129392,51227.937218888095
129393,41603.576135959534
129394,248836.96197738906
129395,231125.3387598037
129396,43676.85726949584
129397,99381.4399606325
129398,145806.74426681403
129399,18096.213866557744
129400,23038.363057856197
129401,133430.65435998805
129402,108541.84361961183
129403,32245.476175547567
129404,33355.53429298794
129405,10316.279952190765
129406,25137.638700231262
129407,37445.52229848678
129408,88250.89432849559
129409,35033.277152361276
129410,24619.971346192233
129411,30558.26605179913
129412,358181.0582204771
129413,32203.605380912766
129414,32545.683540912083
129415,59333.53598687019
129416,40494.21156351733
129417,847985.7900671448
129418,34902.7972239417
129419,100687.70922856963
129420,30696.947042942884
129421,84375.38389212417
129422,57076.21778382754
129423,208004.65201634285
129424,264495.8695394772
129425,31461.109913472468
129426,91440.45793369152
129427,443789.0289645468
129428,8899.087657128232
129429,14002.126217406483
129430,30157.914359161266
